Student_ID,Name,Gender,Age,Department,Year,Attendance,Study_Hours,Current_GPA
S2469,Mr. Charles Ramos,Female,24,Science,4,96.29,9.9,2.1
S2470,Pedro Mccann,Male,24,Arts,4,61.38,5.3,2.4
S2471,Melissa Foley,Male,23,Commerce,3,53.57,8.5,3.6
S2472,Amanda Burch,Male,23,Science,3,71.91,8.6,3.53
S2473,John Davis,Female,22,Engineering,1,82.58,3.6,3.55
S2474,James Gonzalez,Male,19,Engineering,1,84.93,10.0,2.33
S2475,Timothy Yates,Male,24,Engineering,2,52.3,6.6,2.81
S2476,Linda Myers,Female,19,Commerce,4,89.08,7.3,2.3
S2477,Brandon Hernandez,Female,20,Arts,4,63.28,6.8,3.74
S2478,Katie Elliott,Female,24,Arts,4,75.14,6.6,2.92
S2479,Matthew Patel,Male,21,Arts,4,50.55,8.2,3.6
S2480,Rachel Stone,Male,23,Commerce,4,55.38,2.1,2.89
S2481,David Roberson,Male,21,Science,4,60.72,5.0,2.59
S2482,Richard Moore,Male,20,Arts,4,52.5,6.1,3.7
S2483,Sara Campbell,Female,22,Arts,1,96.16,4.0,2.04
S2484,Alyssa Anderson,Male,25,Arts,4,55.84,8.6,3.06
S2485,Nicole Oneill,Male,25,Commerce,4,90.54,6.6,3.2
S2486,Randall Alexander,Male,25,Arts,1,90.12,6.5,3.28
S2487,Selena Brandt,Male,23,Arts,2,71.16,9.4,2.21
S2488,Kelly Aguilar,Female,19,Engineering,4,83.02,4.9,2.65
S2489,Steven Adams,Female,25,Arts,1,76.76,8.4,3.76
S2490,Melanie Johnson,Male,22,Engineering,4,60.54,6.8,2.44
S2491,Michele Mooney,Male,25,Commerce,4,86.59,3.6,3.7
S2492,Amanda Blair,Male,22,Engineering,1,61.49,4.0,3.84
S2493,Chase Sanchez,Female,25,Engineering,4,63.79,4.4,3.43
S2494,Kirsten Alexander,Female,21,Engineering,2,81.74,9.9,2.11
S2495,Michael Robbins,Male,21,Arts,1,51.45,7.9,3.85
S2496,Brian Humphrey,Female,20,Science,4,96.18,3.0,2.59
S2497,Steve Long,Male,25,Arts,4,84.42,9.9,3.84
S2498,Larry Cisneros,Female,20,Engineering,4,96.77,8.5,2.64
S2499,Dominic Little,Male,21,Science,2,71.11,7.8,2.11
S2500,John Myers,Male,20,Commerce,4,63.56,2.1,2.22
S2501,Jesse King,Female,22,Science,1,65.09,1.6,3.53
S2502,Mark Andrade,Male,20,Science,4,76.49,8.4,2.38
S2503,Dylan Robertson,Male,21,Commerce,4,54.96,9.7,3.56
S2504,Ryan King,Female,20,Arts,2,80.38,3.2,3.23
S2505,Daniel Coleman,Female,21,Commerce,1,96.56,2.9,2.78
S2506,Dustin Moore,Male,20,Arts,4,58.45,4.7,2.61
S2507,Katherine Clark,Female,20,Science,4,96.39,5.6,3.74
S2508,Rachel Wagner,Male,20,Arts,2,72.87,5.0,2.53
S2509,Chad Bolton,Male,24,Science,4,58.29,9.9,3.66
S2510,Brian Mann,Female,20,Arts,2,96.34,5.2,3.97
S2511,David White,Female,24,Science,2,91.49,2.2,3.88
S2512,Mark Ramos,Female,22,Arts,3,66.64,4.8,2.1
S2513,Dennis Lang,Female,25,Commerce,2,57.99,2.6,3.13
S2514,Eddie Morales,Female,20,Arts,2,73.97,6.5,3.78
S2515,Stacy Dillon,Male,18,Engineering,3,79.85,9.9,2.92
S2516,Brad Beasley MD,Male,21,Arts,2,73.02,1.2,3.62
S2517,Angela Soto,Male,25,Commerce,3,99.04,3.0,2.56
S2518,Christian Williams,Female,25,Engineering,4,59.37,9.7,2.55
S2519,Brooke Reid DDS,Female,19,Science,3,81.24,9.8,2.82
S2520,Scott Andrews,Female,19,Commerce,3,88.2,9.5,2.21
S2521,Lauren Blair,Male,24,Commerce,1,71.73,3.1,3.13
S2522,Todd Smith,Female,23,Science,4,53.16,6.7,3.79
S2523,Teresa Hartman MD,Male,20,Engineering,3,70.84,3.6,2.08
S2524,Tyler Mitchell,Male,25,Commerce,2,96.24,5.3,2.84
S2525,Felicia Kent,Male,19,Arts,3,93.09,7.5,2.83
S2526,Raymond Scott,Female,19,Science,3,50.54,1.1,2.88
S2527,Carl Spence,Male,24,Science,4,57.44,3.1,3.99
S2528,Robert Russo,Female,19,Engineering,2,83.29,4.7,2.47
S2529,Gabriella Benton,Male,21,Arts,3,95.53,1.3,3.29
S2530,Dana Jones,Male,23,Science,4,65.55,2.9,2.56
S2531,Sherry Ware,Female,24,Arts,3,86.13,2.6,3.18
S2532,Jeffrey Dunn,Male,25,Commerce,4,92.8,4.3,3.34
S2533,Ann Chung,Male,22,Arts,1,54.67,5.1,2.52
S2534,Brett Cohen,Male,20,Engineering,1,77.45,4.7,2.3
S2535,Richard Cruz,Male,23,Commerce,1,65.88,4.2,2.88
S2536,Pamela Neal,Male,22,Commerce,2,89.61,1.9,2.94
S2537,Joseph Hart,Male,24,Science,3,61.39,2.4,3.68
S2538,Daniel Reyes,Female,20,Commerce,4,72.3,4.0,2.5
S2539,Eric Sanchez,Male,20,Commerce,2,62.82,6.9,2.35
S2540,Zachary Roberts,Male,21,Commerce,4,75.89,8.1,3.63
S2541,Mark Jones,Male,22,Arts,1,91.39,4.1,2.03
S2542,Sheryl Richardson,Male,19,Engineering,3,81.77,1.4,3.73
S2543,Rebekah Gentry,Female,18,Science,2,60.61,1.2,2.73
S2544,Charles Bridges,Female,22,Commerce,2,82.81,4.0,3.21
S2545,Jared Lee,Female,23,Science,1,56.47,6.7,4.0
S2546,Tracey Bryan,Male,20,Commerce,1,64.99,9.6,2.74
S2547,Alexis Hanson,Female,21,Arts,2,96.77,1.3,2.51
S2548,Michelle Lewis,Male,18,Science,1,91.52,5.0,2.46
S2549,Bridget Miller,Male,22,Arts,2,59.04,1.4,3.56
S2550,Steven Hopkins,Female,20,Science,3,51.48,2.8,3.31
S2551,James Matthews,Male,19,Science,2,86.4,7.3,3.73
S2552,Penny May,Male,18,Arts,3,78.92,1.5,3.26
S2553,Harold Wright,Female,23,Engineering,4,65.46,5.0,2.01
S2554,Kenneth Weber,Male,18,Science,4,68.06,9.4,3.81
S2555,Devin Garcia,Female,20,Engineering,4,54.8,3.1,3.51
S2556,Catherine Roberts,Male,24,Science,4,65.87,4.6,2.82
S2557,Mr. David Bass PhD,Female,18,Commerce,1,80.04,8.5,3.2
S2558,Ricky Williams,Female,25,Arts,3,71.23,2.2,3.85
S2559,Kenneth Pittman,Male,25,Arts,1,67.28,7.3,2.43
S2560,Sally Cummings,Male,18,Arts,4,88.35,7.3,3.28
S2561,Marissa Mcclure,Male,21,Arts,1,73.52,5.9,3.38
S2562,Anna Salinas,Female,23,Commerce,2,81.73,9.2,2.36
S2563,Kevin Roberson,Male,24,Commerce,4,65.88,7.6,2.77
S2564,Jamie Sullivan,Female,22,Science,2,61.57,7.9,2.94
S2565,Natalie Dominguez,Female,21,Commerce,4,89.67,6.8,3.28
S2566,Lori Harmon,Male,24,Engineering,3,98.47,4.7,3.66
S2567,Mr. Scott Martinez,Female,24,Engineering,4,58.45,8.4,3.1
S2568,Paul Pratt,Female,24,Science,2,71.98,9.4,2.07
S2569,David Henry,Female,18,Commerce,3,64.68,7.2,3.85
S2570,Brenda Price,Male,18,Arts,2,98.96,3.2,2.58
S2571,Madison Adams,Female,21,Science,1,79.15,3.0,3.8
S2572,Charles Huynh,Female,18,Commerce,2,90.17,2.7,3.32
S2573,Matthew Martinez,Female,22,Arts,4,55.32,3.9,2.81
S2574,William Joseph,Male,19,Commerce,1,55.19,7.6,3.0
S2575,Sheri Cook,Male,23,Arts,4,83.33,2.4,2.8
S2576,Heather Huffman,Female,18,Commerce,4,74.09,1.2,2.39
S2577,Belinda Johnson,Female,20,Commerce,1,98.78,3.8,2.67
S2578,Teresa Parks,Female,19,Arts,3,90.02,9.8,3.6
S2579,Susan Wilson,Female,20,Science,1,95.38,7.7,3.17
S2580,Michael Banks,Male,22,Commerce,4,59.67,2.1,2.57
S2581,Sarah Newman,Male,21,Science,3,74.89,6.2,3.2
S2582,John Kramer,Female,23,Science,3,94.82,9.2,2.91
S2583,Lisa Mendoza,Male,23,Arts,2,70.54,2.1,3.75
S2584,Todd Clark,Female,18,Science,2,50.15,4.4,2.39
S2585,Kimberly Nelson,Female,18,Commerce,4,65.79,5.1,2.11
S2586,Jacqueline Brown,Female,23,Commerce,3,82.24,9.6,3.52
S2587,Alex Knight,Male,18,Commerce,4,62.11,9.0,3.05
S2588,Jordan Patrick,Female,18,Science,2,55.68,1.2,3.02
S2589,Beverly Yoder,Male,22,Engineering,2,58.67,8.3,3.59
S2590,Duane Mcgrath,Male,18,Engineering,1,71.99,6.9,2.21
S2591,Allison Burke,Male,18,Engineering,4,59.88,9.7,3.05
S2592,Bruce Torres,Male,23,Commerce,3,85.68,9.4,3.91
S2593,Matthew Wiggins,Male,20,Arts,4,65.08,9.5,2.7
S2594,Christine Stanton,Male,19,Commerce,2,74.91,3.6,2.55
S2595,Mr. Andrew Taylor,Male,19,Science,3,68.06,3.7,2.38
S2596,David Jones,Female,18,Commerce,1,63.38,9.5,2.18
S2597,Rebecca Brown DDS,Female,21,Science,1,58.33,9.7,3.01
S2598,Corey Villanueva,Male,19,Science,1,90.64,4.5,3.17
S2599,Victoria Campos,Male,20,Science,2,67.44,8.0,2.3
S2600,Taylor Dennis,Female,21,Engineering,1,78.28,6.2,2.38
S2601,Melvin Davis,Female,23,Arts,3,64.75,6.6,2.72
S2602,Megan Stevens,Female,25,Science,4,76.91,5.6,3.93
S2603,Joshua Turner,Male,19,Engineering,1,60.17,6.3,2.9
S2604,Brent Krause,Female,19,Arts,3,51.05,9.5,3.11
S2605,Thomas Lawrence,Female,18,Commerce,3,56.24,1.2,3.5
S2606,Bradley Lozano,Female,22,Arts,3,95.9,3.9,3.9
S2607,Cindy Jacobs,Male,21,Commerce,3,95.34,9.8,3.93
S2608,Nancy Williams,Male,22,Commerce,4,64.31,9.7,3.25
S2609,Felicia Porter,Male,23,Commerce,2,99.27,3.1,2.43
S2610,Cody Lawrence,Female,19,Science,1,64.87,5.1,3.08
S2611,Marcus Yang,Male,22,Science,3,64.96,4.8,2.1
S2612,Jeff Campbell,Female,22,Science,2,98.24,5.1,2.59
S2613,Kimberly Buck,Female,23,Engineering,1,54.73,1.5,2.57
S2614,Gerald Gonzalez,Female,20,Commerce,3,77.6,6.6,3.08
S2615,James Johnson,Male,20,Arts,1,76.74,10.0,3.13
S2616,Christina Tate,Female,24,Commerce,3,62.51,6.3,2.28
S2617,Peter Spencer,Female,20,Engineering,3,78.66,5.9,3.81
S2618,Kelli Werner,Male,21,Science,1,64.17,2.9,2.25
S2619,Jonathan Reed,Male,24,Engineering,2,78.77,4.4,3.3
S2620,Andrew Lopez,Male,23,Engineering,1,91.81,3.4,2.29
S2621,Angela Stevens,Male,20,Arts,2,50.4,1.3,3.73
S2622,Morgan Barnett,Male,25,Arts,3,79.62,4.3,3.01
S2623,Sandra Williams,Female,20,Commerce,1,53.95,1.8,3.71
S2624,Melissa Mullen,Female,19,Commerce,2,92.42,2.2,3.37
S2625,Chelsea Smith,Female,23,Engineering,2,81.19,2.0,2.8
S2626,Todd Brooks,Female,24,Science,3,78.66,1.8,3.84
S2627,Rose Davis,Female,24,Arts,4,82.04,4.2,2.68
S2628,Robert Hernandez,Male,18,Arts,1,57.52,4.5,3.18
S2629,Melissa Robles,Female,24,Arts,2,87.98,1.6,3.69
S2630,Alexander Hartman,Male,20,Arts,2,51.78,3.5,2.62
S2631,Thomas Brown,Female,18,Arts,4,73.0,7.7,3.82
S2632,Amanda Ryan,Male,18,Science,1,68.59,6.4,3.41
S2633,James House,Male,24,Science,2,55.09,5.8,3.12
S2634,Kelly Smith,Male,21,Commerce,2,97.37,8.1,3.07
S2635,Ryan Allen,Female,24,Science,1,78.02,4.6,2.02
S2636,Ashley Ford,Female,21,Commerce,2,54.13,4.5,3.01
S2637,Patty Oneal,Female,25,Commerce,2,61.29,9.7,3.57
S2638,Alison Dawson,Female,19,Arts,4,50.53,7.8,3.74
S2639,Kristina Meadows,Male,22,Science,4,52.44,6.6,2.56
S2640,Jennifer Reed,Male,19,Arts,2,79.69,2.6,3.26
S2641,Briana Flores,Female,21,Commerce,2,66.89,1.8,3.86
S2642,Michael Serrano,Male,20,Arts,3,62.77,4.0,2.67
S2643,Alicia Rodriguez,Female,24,Commerce,3,66.79,2.7,2.7
S2644,Thomas Vazquez,Male,24,Commerce,4,55.44,1.9,2.31
S2645,Amanda Haynes,Male,25,Science,2,68.61,7.2,2.26
S2646,Diana Moore,Male,18,Commerce,2,51.95,3.4,2.24
S2647,Mark Nelson,Male,25,Engineering,4,92.19,2.0,2.49
S2648,Timothy Carpenter,Female,21,Engineering,4,88.54,6.7,3.79
S2649,Cody Robles,Female,25,Engineering,4,76.84,1.4,2.26
S2650,Brittany Webb,Male,21,Arts,1,79.47,6.7,3.49
S2651,Julia Torres,Male,24,Arts,2,91.86,1.8,2.29
S2652,Erin Campbell,Male,19,Commerce,3,65.79,7.2,2.57
S2653,Angela Hopkins,Male,22,Commerce,1,54.09,1.5,3.08
S2654,Rebecca Jarvis,Male,19,Science,2,80.56,6.2,2.87
S2655,Eddie Schneider,Female,21,Engineering,3,90.79,9.3,2.22
S2656,Sarah Bailey,Female,18,Commerce,1,73.59,3.5,2.53
S2657,Molly Butler,Female,19,Arts,3,50.61,4.7,2.41
S2658,Tonya Rogers,Male,19,Science,1,71.2,2.0,2.26
S2659,Dylan Moreno,Female,21,Arts,3,92.03,3.0,3.93
S2660,Brittany Taylor,Male,25,Engineering,1,71.79,3.2,3.66
S2661,Joshua Golden,Male,25,Engineering,2,73.5,1.6,2.7
S2662,Peter Snyder,Male,19,Commerce,1,98.33,3.5,2.13
S2663,John Osborne,Female,24,Engineering,1,84.7,7.8,2.52
S2664,Tammy Mcdaniel,Male,18,Science,1,55.57,6.0,3.38
S2665,John Brock,Female,22,Engineering,2,73.87,1.6,2.54
S2666,Tracy Turner,Female,24,Engineering,1,87.81,8.8,3.13
S2667,Michelle Francis,Female,23,Arts,2,82.55,1.8,3.61
S2668,Christine Higgins,Female,20,Engineering,3,88.76,1.5,2.43
S2669,Casey Huff,Female,20,Engineering,3,55.11,8.9,3.41
S2670,Scott Anderson,Female,25,Science,3,62.8,6.7,2.49
S2671,Susan Lyons,Female,20,Commerce,2,50.93,4.2,3.52
S2672,Andrew Porter,Female,18,Science,3,77.69,9.5,2.08
S2673,Donna Henry,Female,23,Arts,1,70.46,4.7,2.03
S2674,Stephen Fitzgerald,Male,20,Engineering,4,50.47,3.0,3.98
S2675,David Figueroa,Male,25,Arts,4,61.13,5.0,2.56
S2676,Mark Davila,Male,24,Arts,1,50.52,7.1,2.91
S2677,Mary Robles,Female,19,Commerce,2,89.3,6.0,3.83
S2678,Jessica Lee,Female,20,Science,1,81.95,3.0,3.06
S2679,Brandon Warner,Male,18,Commerce,4,72.86,3.3,3.02
S2680,Vincent Jackson,Female,25,Arts,4,73.63,1.1,2.91
S2681,Christopher Crane,Female,21,Science,4,75.42,4.3,3.69
S2682,Brittney Kelley,Male,22,Arts,1,81.56,7.2,2.61
S2683,Christopher Wilcox,Female,23,Engineering,3,74.94,3.0,3.3
S2684,Jennifer Campbell,Male,19,Engineering,2,93.63,3.8,3.26
S2685,Denise Burton,Female,23,Science,1,88.87,6.4,2.42
S2686,Brenda Diaz,Female,24,Science,2,82.09,2.8,2.89
S2687,Dale Mann,Male,22,Arts,3,98.21,1.7,2.27
S2688,Tanya Choi PhD,Male,25,Engineering,3,60.18,1.5,3.49
S2689,Keith Cox,Male,21,Science,4,58.07,4.9,3.83
S2690,Peter Chambers,Male,24,Commerce,2,58.56,3.4,3.6
S2691,Daniel Nolan,Male,20,Commerce,1,65.94,6.3,2.93
S2692,Kathleen Rich,Female,20,Science,4,61.16,9.9,2.02
S2693,Kenneth Decker,Male,23,Arts,1,86.89,3.3,2.15
S2694,Theresa Simpson,Female,25,Engineering,2,75.92,2.7,2.52
S2695,Katherine White,Male,22,Science,2,76.03,2.3,3.96
S2696,Janice Townsend,Female,24,Science,3,96.58,6.6,3.45
S2697,Christy Gomez,Female,18,Engineering,2,91.68,5.1,2.39
S2698,Joshua Taylor,Female,24,Engineering,4,85.45,8.4,2.71
S2699,Timothy Russo,Female,23,Science,2,62.69,5.0,2.58
S2700,Jesse Oliver,Female,23,Science,1,75.96,5.7,2.73
S2701,Alan Barnes,Male,19,Commerce,2,75.03,3.5,3.08
S2702,Jeffrey James,Female,23,Engineering,2,98.57,7.3,3.1
S2703,Laura Smith,Male,19,Commerce,3,90.59,7.1,3.09
S2704,Elizabeth Patton,Male,21,Commerce,2,61.39,7.7,2.44
S2705,Leah Gutierrez,Male,25,Commerce,3,97.24,7.1,3.89
S2706,Amanda Davis,Male,23,Arts,1,85.66,7.8,3.57
S2707,Teresa Welch,Female,22,Science,3,71.74,6.7,3.18
S2708,Jeffrey Decker,Male,19,Arts,3,53.44,9.0,3.72
S2709,Sarah Hanson,Female,24,Science,4,97.46,6.3,3.22
S2710,Travis Hill,Male,24,Science,1,86.56,6.0,2.68
S2711,Elizabeth Nguyen,Male,20,Commerce,3,51.19,3.4,2.3
S2712,Theresa Davila,Male,20,Science,2,81.9,5.0,2.55
S2713,Jesse Jenkins,Female,20,Arts,2,80.53,9.8,3.22
S2714,Caroline Mcbride,Female,18,Commerce,3,86.62,8.8,3.52
S2715,Vanessa Miller,Female,23,Science,2,50.98,3.5,3.27
S2716,Rachel Zimmerman,Female,21,Commerce,2,50.49,4.7,3.01
S2717,Julie Ramirez,Male,23,Commerce,2,87.77,5.4,2.14
S2718,Brianna Bishop,Male,18,Commerce,2,66.86,4.0,3.6
S2719,Daniel Coleman,Male,25,Science,2,90.78,5.7,2.58
S2720,Nicholas Burns,Male,22,Science,4,56.46,1.8,3.54
S2721,Nathan Wall,Female,25,Engineering,1,68.21,4.4,2.64
S2722,Melanie Thornton,Female,23,Arts,1,69.56,6.7,3.76
S2723,Robert Lewis,Female,20,Engineering,2,91.98,4.1,3.18
S2724,Gwendolyn Lewis,Male,23,Commerce,1,61.87,8.6,2.2
S2725,Lori Woods,Male,18,Engineering,1,87.11,3.3,2.83
S2726,Katelyn Allen,Female,22,Commerce,4,95.83,2.6,2.81
S2727,Renee Reed,Female,19,Engineering,3,96.46,8.5,2.38
S2728,Brandon Davis,Male,25,Arts,2,77.4,3.1,3.2
S2729,Lori Baker,Male,24,Arts,2,78.13,3.4,2.71
S2730,Katie Jensen,Female,25,Commerce,2,92.89,4.3,3.09
S2731,Maria Miller,Male,20,Science,4,55.45,5.3,3.36
S2732,Reginald Richmond,Female,18,Arts,1,59.24,3.9,2.22
S2733,Thomas Ryan,Male,22,Arts,2,76.88,6.8,2.18
S2734,Patrick Miller,Male,18,Engineering,2,81.31,5.9,3.25
S2735,Dr. Manuel Thompson,Female,21,Engineering,3,72.29,5.2,3.15
S2736,William Ortiz,Female,19,Science,2,53.0,1.7,3.61
S2737,Amanda Benson,Male,22,Science,1,74.43,5.3,2.43
S2738,Amanda Thomas MD,Female,21,Science,4,86.03,4.0,2.69
S2739,Patricia Thomas,Male,22,Science,3,59.16,3.4,2.08
S2740,Andrea Pruitt,Female,21,Engineering,4,62.27,4.3,2.61
S2741,Brooke Bailey,Female,25,Commerce,3,62.77,9.9,3.95
S2742,Michael Mejia,Male,24,Commerce,1,56.49,1.3,2.01
S2743,Shannon Mcguire,Female,19,Arts,4,83.33,7.4,2.32
S2744,Susan Nicholson,Female,24,Commerce,4,76.47,2.3,3.35
S2745,Benjamin Davis,Male,19,Commerce,1,53.97,2.7,3.65
S2746,Mr. Scott Johnson,Male,20,Engineering,1,77.67,9.8,2.4
S2747,Eric Mccall,Male,22,Engineering,1,92.47,4.7,3.75
S2748,Jamie Smith,Male,18,Engineering,3,94.48,6.7,3.29
S2749,Thomas Beck,Female,20,Arts,2,79.91,2.4,2.44
S2750,Judith Lowe,Male,22,Arts,1,52.21,5.8,3.35
S2751,Jessica Hernandez,Female,20,Commerce,3,82.64,7.2,3.95
S2752,Kim Kirby,Male,25,Commerce,4,82.09,5.4,3.78
S2753,Joshua Davis,Male,19,Engineering,1,56.4,6.8,3.22
S2754,Kimberly Cardenas,Male,20,Science,1,90.87,4.5,3.9
S2755,Taylor Massey,Female,22,Commerce,1,56.14,4.7,3.06
S2756,Tonya Duncan,Male,19,Engineering,4,91.17,5.3,2.04
S2757,Victor Rivera,Female,18,Engineering,4,93.82,2.7,3.99
S2758,Laurie Alexander,Female,23,Commerce,1,51.83,2.8,3.7
S2759,Michelle Smith,Male,25,Commerce,1,94.76,9.7,3.64
S2760,Theresa Lee,Female,20,Arts,1,72.62,5.3,3.09
S2761,Amy Montoya,Female,25,Engineering,4,81.39,7.1,2.79
S2762,John Anderson,Male,25,Arts,4,52.36,8.8,3.53
S2763,Gerald Mercado,Male,24,Commerce,2,52.52,7.2,2.87
S2764,Stacey May,Male,24,Arts,3,97.71,7.8,2.8
S2765,Jeffrey Rodriguez,Male,20,Commerce,2,62.57,6.9,2.6
S2766,Robin Lee,Female,23,Science,1,56.61,9.8,2.33
S2767,Jessica Cochran,Male,24,Arts,2,87.27,6.0,3.99
S2768,Shawn Parker,Male,21,Engineering,2,52.36,4.3,3.09
S2769,Diane Jennings,Male,24,Commerce,4,78.6,6.2,3.91
S2770,Tina Payne,Female,18,Science,2,78.02,8.7,2.69
S2771,Christian Phillips,Male,20,Arts,3,92.61,5.4,3.12
S2772,Kara Anderson,Male,24,Arts,2,55.31,8.2,2.78
S2773,Anita Gonzalez,Female,23,Arts,4,82.66,4.3,3.91
S2774,Ashley Gates,Male,18,Arts,1,81.33,5.0,2.03
S2775,Mrs. Rebecca Wright MD,Male,19,Commerce,3,78.59,6.8,2.08
S2776,Ruth Monroe,Male,21,Engineering,2,98.08,4.2,2.52
S2777,Victoria Mckay,Female,24,Science,2,88.54,8.0,2.25
S2778,Shari Kim,Male,23,Science,2,87.39,4.0,3.77
S2779,Julie Tanner,Female,18,Commerce,2,62.22,4.4,3.39
S2780,John Mills,Male,19,Science,1,69.56,8.0,3.91
S2781,Bryan Byrd,Male,21,Arts,4,53.28,3.8,3.4
S2782,Bethany Roberson DDS,Female,20,Commerce,1,89.44,1.6,2.99
S2783,Maria Lawrence,Female,22,Arts,1,84.49,1.1,3.72
S2784,Timothy Johnson,Female,21,Arts,1,92.19,7.0,2.76
S2785,Jamie Bradley,Female,25,Science,4,93.94,1.9,2.43
S2786,Dr. Lisa Williams PhD,Male,18,Arts,3,55.1,6.7,3.32
S2787,Kristin Williams,Male,18,Arts,1,99.6,7.1,3.24
S2788,Paige Nunez,Male,19,Commerce,3,71.59,5.0,2.31
S2789,Brendan Hardin,Female,20,Commerce,1,86.95,7.3,2.16
S2790,Tracy Richardson,Male,18,Engineering,1,60.12,9.3,3.92
S2791,Sean Reed,Female,23,Engineering,4,90.86,7.7,3.61
S2792,Alejandra Kramer,Female,23,Commerce,4,96.9,3.2,3.63
S2793,Donna Peters,Female,24,Science,3,51.27,2.0,2.11
S2794,Eric Miller,Female,21,Commerce,2,94.05,5.1,2.44
S2795,Brent Carrillo,Male,21,Engineering,1,89.38,8.4,3.97
S2796,Patrick Ortega,Male,24,Science,1,70.53,9.3,3.7
S2797,Christopher Arellano,Female,24,Commerce,1,68.88,6.3,3.56
S2798,James Atkinson,Female,22,Commerce,3,92.34,9.5,3.99
S2799,Jeffery Watkins,Female,25,Science,3,89.83,4.0,3.15
S2800,Cindy Miranda,Male,24,Engineering,4,82.57,8.5,3.63
S2801,Harold Moore,Male,24,Commerce,4,74.21,6.1,2.05
S2802,Alejandro Preston,Male,18,Arts,2,50.8,6.6,3.79
S2803,Anthony Simmons,Male,24,Commerce,1,73.2,6.6,2.21
S2804,Taylor Moore,Male,22,Engineering,1,68.4,5.4,2.28
S2805,Joseph Blackwell,Male,23,Commerce,2,58.01,3.1,3.35
S2806,David Williams,Female,25,Science,3,71.72,7.9,3.47
S2807,Kristina Whitaker,Male,22,Science,4,71.24,9.7,2.07
S2808,Ashley Smith,Male,19,Engineering,2,67.92,6.6,3.22
S2809,Gregory Harris,Male,20,Commerce,4,85.13,2.3,2.18
S2810,Matthew Davis,Female,25,Arts,4,89.39,1.9,3.79
S2811,Chris Diaz,Male,18,Arts,2,57.66,5.5,2.08
S2812,James Michael,Female,23,Science,4,79.73,9.8,3.51
S2813,Christopher Spencer,Male,21,Science,3,83.62,6.1,3.86
S2814,Kim Casey,Male,22,Arts,4,64.48,9.7,3.71
S2815,Patricia Jones,Female,20,Science,3,88.39,2.9,2.54
S2816,Olivia Fowler,Male,20,Engineering,4,78.86,6.2,3.35
S2817,Mrs. Kelly Wilkinson,Male,20,Science,2,97.89,2.1,2.43
S2818,April Pittman,Female,18,Commerce,1,95.64,5.5,2.14
S2819,Maria Campbell,Male,25,Arts,4,74.57,4.2,3.28
S2820,Mathew Jennings,Male,21,Science,1,90.57,4.8,2.74
S2821,Jacob Dean,Female,23,Commerce,4,51.04,4.4,2.42
S2822,Nicholas Hooper,Female,23,Engineering,1,54.45,4.8,3.24
S2823,Melanie Howard,Female,19,Engineering,4,68.56,9.7,2.2
S2824,Edward Caldwell,Female,23,Commerce,2,78.45,9.1,2.78
S2825,Beverly Gray,Female,19,Science,1,95.26,1.4,2.21
S2826,Kathleen Gray,Female,21,Commerce,1,60.42,1.7,3.43
S2827,Justin Fuller,Female,22,Commerce,2,69.57,8.9,3.93
S2828,Melvin Garcia,Male,21,Commerce,3,96.53,5.5,3.03
S2829,Bryan Howard,Female,18,Arts,3,54.37,6.3,3.73
S2830,Brandon Flores,Female,18,Commerce,4,58.92,5.0,3.07
S2831,Gregory Arnold,Male,20,Engineering,1,81.5,4.0,3.2
S2832,Paul Perez,Female,25,Science,4,59.86,1.1,2.05
S2833,Seth Harrington,Female,24,Commerce,4,96.1,8.9,3.52
S2834,Kimberly Schmitt,Male,25,Commerce,1,71.65,5.9,3.72
S2835,Christopher Howell,Male,20,Arts,4,55.53,3.5,2.88
S2836,Tiffany Davis,Female,25,Arts,2,64.01,8.7,2.83
S2837,Patricia Dennis,Female,24,Science,3,65.41,2.2,3.47
S2838,Mr. Matthew Calderon DDS,Male,19,Engineering,2,76.79,6.0,3.78
S2839,Samantha Boyd DDS,Male,18,Arts,4,77.74,7.2,2.68
S2840,Samuel Gray,Male,23,Commerce,3,68.65,9.8,2.27
S2841,Matthew Butler,Male,23,Science,4,93.9,8.7,2.68
S2842,Eric Erickson,Female,24,Science,1,61.55,7.8,3.32
S2843,Brandon Perry,Female,19,Arts,3,59.22,1.2,2.85
S2844,Sharon Mayer,Male,23,Commerce,3,53.36,5.9,3.8
S2845,Christopher Velasquez,Male,23,Commerce,1,68.23,5.8,3.62
S2846,Crystal Gross,Female,24,Arts,4,65.83,8.6,2.99
S2847,Rebekah Salinas,Female,21,Science,1,74.49,5.5,3.26
S2848,Richard Anderson,Female,25,Science,1,79.6,7.5,2.41
S2849,Richard Velez,Female,25,Commerce,2,58.81,9.5,2.92
S2850,Julie Petty,Female,23,Engineering,3,62.01,8.1,2.64
S2851,Christopher Kelly,Female,20,Commerce,4,90.08,9.0,3.91
S2852,Vincent Peterson,Female,24,Science,3,85.9,4.1,3.6
S2853,Melissa Flores,Female,18,Science,4,62.16,9.9,2.61
S2854,Brandy Cruz,Female,19,Science,2,90.49,3.2,3.68
S2855,Kristen Chavez,Female,20,Engineering,2,80.31,8.6,3.86
S2856,Kathy Schwartz,Male,25,Engineering,4,53.64,5.2,3.29
S2857,Mary Hicks,Male,25,Commerce,4,96.98,6.1,3.63
S2858,Jeffrey Williams,Male,24,Commerce,1,96.09,8.9,2.49
